Date,Region,Subregion,Category,EventCount
2025-02-04,West,W2,Property,1
2025-02-04,West,W2,Service,1
2025-02-04,West,W2,Quality,1
2025-02-04,West,W3,Property,1
2025-02-04,West,W3,Service,1
2025-02-05,North,N2,Service,2
2025-02-05,North,N2,Safety,1
2025-02-05,North,N3,Property,2
2025-02-05,North,N3,Service,1
2025-02-05,North,N3,Other,1
2025-02-05,Central,C1,Property,2
2025-02-05,Central,C1,Service,2
2025-02-05,Central,C3,Property,1
2025-02-05,Central,C3,Service,2
2025-02-05,Central,C3,Safety,1
2025-02-05,Central,C3,Quality,1
2025-02-05,East,E1,Service,2
2025-02-05,East,E1,Safety,2
2025-02-05,East,E1,Other,1
2025-02-05,East,E2,Safety,1
2025-02-05,East,E3,Safety,2
2025-02-05,West,W1,Safety,1
2025-02-05,West,W2,Safety,3
2025-02-05,West,W2,Other,1
2025-02-06,North,N1,Property,2
2025-02-06,North,N1,Safety,1
2025-02-06,North,N2,Safety,2
2025-02-06,North,N2,Other,1
2025-02-06,North,N3,Service,1
2025-02-06,Central,C1,Quality,1
2025-02-06,Central,C2,Service,1
2025-02-06,Central,C2,Safety,1
2025-02-06,Central,C3,Service,2
2025-02-06,Central,C3,Safety,1
2025-02-06,East,E1,Service,1
2025-02-06,East,E2,Service,1
2025-02-06,East,E3,Service,2
2025-02-06,East,E3,Safety,1
2025-02-06,West,W1,Property,2
2025-02-06,West,W3,Property,1
2025-02-07,North,N1,Property,1
2025-02-07,North,N1,Safety,2
2025-02-07,North,N2,Property,1
2025-02-07,North,N2,Safety,2
2025-02-07,North,N3,Property,1
2025-02-07,North,N3,Service,2
2025-02-07,North,N3,Safety,1
2025-02-07,North,N3,Other,1
2025-02-07,Central,C2,Property,2
2025-02-07,Central,C2,Safety,1
2025-02-07,Central,C2,Other,1
2025-02-07,East,E1,Property,1
2025-02-07,East,E1,Quality,1
2025-02-07,East,E2,Property,1
2025-02-07,East,E2,Service,1
2025-02-07,East,E2,Safety,1
2025-02-07,West,W1,Service,1
2025-02-07,West,W2,Property,1
2025-02-07,West,W2,Safety,1
2025-02-07,West,W3,Property,1
2025-02-07,West,W3,Service,1
2025-02-08,North,N1,Property,1
2025-02-08,North,N1,Service,1
2025-02-08,North,N1,Safety,2
2025-02-08,North,N2,Property,2
2025-02-08,North,N2,Quality,2
2025-02-08,North,N2,Other,1
2025-02-08,North,N3,Safety,1
2025-02-08,North,N3,Other,1
2025-02-08,Central,C1,Property,3
2025-02-08,Central,C2,Service,1
2025-02-08,Central,C3,Property,1
2025-02-08,Central,C3,Service,2
2025-02-08,Central,C3,Safety,1
2025-02-08,East,E1,Service,3
2025-02-08,East,E1,Quality,1
2025-02-08,East,E2,Property,1
2025-02-08,East,E3,Quality,1
2025-02-08,West,W1,Property,1
2025-02-08,West,W1,Service,1
2025-02-08,West,W2,Property,4
2025-02-08,West,W2,Service,1
2025-02-08,West,W2,Safety,1
2025-02-08,West,W3,Property,1
2025-02-08,West,W3,Quality,1
2025-02-09,North,N1,Property,1
2025-02-09,North,N1,Service,1
2025-02-09,North,N1,Safety,3
2025-02-09,North,N2,Property,2
2025-02-09,North,N2,Service,1
2025-02-09,North,N2,Safety,1
2025-02-09,North,N3,Service,1
2025-02-09,North,N3,Quality,1
2025-02-09,North,N3,Other,1
2025-02-09,Central,C1,Property,1
2025-02-09,Central,C1,Service,1
2025-02-09,Central,C1,Safety,1
2025-02-09,Central,C2,Property,2
2025-02-09,Central,C2,Service,5
2025-02-09,Central,C2,Safety,1
2025-02-09,Central,C2,Other,1
2025-02-09,Central,C3,Property,1
2025-02-09,East,E1,Service,1
2025-02-09,East,E2,Service,1
2025-02-09,East,E3,Service,1
2025-02-09,East,E3,Safety,1
2025-02-09,West,W1,Service,1
2025-02-09,West,W1,Safety,2
2025-02-09,West,W2,Service,1
2025-02-09,West,W2,Safety,1
2025-02-09,West,W3,Service,1
2025-02-09,West,W3,Safety,3
2025-02-09,West,W3,Quality,1
2025-02-10,North,N2,Property,1
2025-02-10,North,N2,Service,1
2025-02-10,North,N2,Safety,2
2025-02-10,North,N2,Quality,2
2025-02-10,North,N3,Property,1
2025-02-10,North,N3,Safety,1
2025-02-10,North,N3,Quality,1
2025-02-10,Central,C1,Property,4
2025-02-10,Central,C2,Property,1
2025-02-10,Central,C3,Property,1
2025-02-10,Central,C3,Service,2
2025-02-10,Central,C3,Safety,1
2025-02-10,East,E1,Property,2
2025-02-10,East,E1,Safety,1
2025-02-10,East,E1,Other,1
2025-02-10,East,E2,Property,1
2025-02-10,East,E2,Safety,1
2025-02-10,East,E3,Service,1
2025-02-10,East,E3,Safety,1
2025-02-10,West,W1,Property,1
2025-02-10,West,W1,Safety,1
2025-02-10,West,W2,Property,1
2025-02-10,West,W3,Quality,1
2025-02-11,North,N1,Property,3
2025-02-11,North,N2,Property,1
2025-02-11,North,N2,Service,1
2025-02-11,North,N2,Quality,2
2025-02-11,North,N3,Safety,1
2025-02-11,Central,C1,Quality,1
2025-02-11,Central,C2,Service,1
2025-02-11,Central,C2,Safety,1
2025-02-11,Central,C3,Quality,1
2025-02-11,East,E1,Property,1
2025-02-11,East,E2,Property,2
2025-02-11,East,E2,Service,3
2025-02-11,East,E2,Safety,1
2025-02-11,East,E2,Quality,1
2025-02-11,East,E3,Property,1
2025-02-11,East,E3,Safety,3
2025-02-11,East,E3,Quality,1
2025-02-11,East,E3,Other,2
2025-02-11,West,W1,Property,1
2025-02-11,West,W1,Service,1
2025-02-11,West,W1,Safety,1
2025-02-11,West,W2,Service,1
2025-02-11,West,W2,Quality,1
2025-02-11,West,W2,Other,1
2025-02-12,North,N1,Property,1
2025-02-12,North,N1,Quality,1
2025-02-12,North,N1,Other,1
2025-02-12,North,N2,Quality,1
2025-02-12,North,N3,Property,1
2025-02-12,North,N3,Service,3
2025-02-12,North,N3,Safety,1
2025-02-12,North,N3,Quality,1
2025-02-12,North,N3,Other,1
2025-02-12,Central,C1,Service,2
2025-02-12,Central,C1,Quality,2
2025-02-12,Central,C2,Property,1
2025-02-12,Central,C3,Property,2
2025-02-12,East,E2,Property,2
2025-02-12,West,W1,Property,2
2025-02-12,West,W1,Quality,1
2025-02-12,West,W2,Service,1
2025-02-13,North,N1,Property,1
2025-02-13,North,N1,Service,1
2025-02-13,North,N1,Safety,1
2025-02-13,North,N1,Quality,1
2025-02-13,North,N1,Other,1
2025-02-13,North,N3,Service,1
2025-02-13,North,N3,Safety,1
2025-02-13,North,N3,Quality,1
2025-02-13,Central,C1,Service,1
2025-02-13,Central,C1,Safety,1
2025-02-13,Central,C2,Property,1
2025-02-13,Central,C3,Property,2
2025-02-13,Central,C3,Service,1
2025-02-13,Central,C3,Quality,2
2025-02-13,East,E1,Property,1
2025-02-13,East,E1,Service,3
2025-02-13,East,E2,Property,1
2025-02-13,East,E2,Service,1
2025-02-13,East,E3,Service,1
2025-02-13,West,W1,Property,2
2025-02-13,West,W1,Service,1
2025-02-13,West,W1,Quality,1
2025-02-13,West,W3,Service,1
2025-02-13,West,W3,Safety,1
2025-02-14,North,N1,Property,1
2025-02-14,North,N1,Service,1
2025-02-14,North,N1,Safety,1
2025-02-14,North,N2,Safety,1
2025-02-14,North,N3,Safety,1
2025-02-14,North,N3,Quality,1
2025-02-14,Central,C1,Property,1
2025-02-14,Central,C1,Safety,3
2025-02-14,Central,C1,Other,2
2025-02-14,Central,C2,Quality,1
2025-02-14,East,E1,Property,1
2025-02-14,East,E3,Service,1
2025-02-14,West,W1,Service,3
2025-02-14,West,W3,Property,1
2025-02-14,West,W3,Service,1
2025-02-15,North,N1,Safety,1
2025-02-15,North,N1,Other,1
2025-02-15,North,N2,Property,1
2025-02-15,North,N3,Quality,3
2025-02-15,Central,C1,Property,2
2025-02-15,Central,C1,Safety,1
2025-02-15,Central,C2,Service,1
2025-02-15,Central,C2,Safety,1
2025-02-15,Central,C2,Quality,1
2025-02-15,Central,C2,Other,1
2025-02-15,Central,C3,Other,1
2025-02-15,East,E1,Property,1
2025-02-15,East,E1,Safety,2
2025-02-15,East,E1,Quality,1
2025-02-15,East,E1,Other,2
2025-02-15,East,E2,Service,1
2025-02-15,East,E2,Safety,1
2025-02-15,East,E2,Quality,1
2025-02-15,East,E3,Service,1
2025-02-15,West,W1,Property,1
2025-02-15,West,W2,Property,1
2025-02-15,West,W2,Safety,1
2025-02-15,West,W3,Safety,2
2025-02-16,North,N1,Property,1
2025-02-16,North,N1,Service,2
2025-02-16,North,N1,Safety,1
2025-02-16,North,N1,Other,1
2025-02-16,North,N2,Property,3
2025-02-16,North,N2,Safety,2
2025-02-16,North,N2,Quality,1
2025-02-16,North,N3,Property,1
2025-02-16,North,N3,Safety,3
2025-02-16,North,N3,Quality,1
2025-02-16,Central,C1,Property,1
2025-02-16,Central,C1,Service,2
2025-02-16,Central,C2,Service,1
2025-02-16,Central,C2,Safety,2
2025-02-16,East,E2,Service,1
2025-02-16,East,E2,Safety,1
2025-02-16,East,E3,Property,1
2025-02-16,East,E3,Service,1
2025-02-16,East,E3,Safety,1
2025-02-16,West,W1,Property,1
2025-02-16,West,W1,Service,3
2025-02-16,West,W1,Safety,1
2025-02-16,West,W1,Other,1
2025-02-16,West,W2,Property,2
2025-02-16,West,W2,Service,1
2025-02-16,West,W2,Safety,2
2025-02-16,West,W3,Safety,1
2025-02-16,West,W3,Quality,1
2025-02-17,North,N1,Service,1
2025-02-17,North,N1,Other,1
2025-02-17,North,N2,Property,2
2025-02-17,North,N3,Property,1
2025-02-17,Central,C1,Property,1
2025-02-17,Central,C1,Service,2
2025-02-17,Central,C2,Service,2
2025-02-17,Central,C2,Safety,1
2025-02-17,Central,C2,Quality,1
2025-02-17,Central,C2,Other,1
2025-02-17,Central,C3,Quality,1
2025-02-17,East,E1,Property,2
2025-02-17,East,E1,Safety,1
2025-02-17,East,E1,Quality,1
2025-02-17,East,E2,Property,1
2025-02-17,East,E2,Other,1
2025-02-17,East,E3,Safety,1
2025-02-17,East,E3,Quality,2
2025-02-17,East,E3,Other,1
2025-02-17,West,W1,Property,1
2025-02-17,West,W1,Service,2
2025-02-17,West,W1,Safety,1
2025-02-17,West,W1,Quality,2
2025-02-17,West,W2,Service,1
2025-02-17,West,W2,Safety,1
2025-02-17,West,W3,Service,1
2025-02-17,West,W3,Safety,1
2025-02-17,West,W3,Quality,1
2025-02-18,North,N1,Safety,1
2025-02-18,North,N2,Property,1
2025-02-18,North,N2,Service,1
2025-02-18,North,N2,Safety,2
2025-02-18,North,N3,Property,1
2025-02-18,North,N3,Service,2
2025-02-18,North,N3,Safety,1
2025-02-18,North,N3,Quality,1
2025-02-18,Central,C1,Property,3
2025-02-18,Central,C1,Service,1
2025-02-18,Central,C1,Safety,1
2025-02-18,Central,C2,Service,3
2025-02-18,Central,C2,Safety,1
2025-02-18,Central,C2,Other,1
2025-02-18,Central,C3,Quality,1
2025-02-18,East,E1,Property,1
2025-02-18,East,E1,Service,2
2025-02-18,East,E1,Safety,1
2025-02-18,East,E1,Quality,1
2025-02-18,East,E2,Property,1
2025-02-18,East,E2,Service,3
2025-02-18,East,E2,Quality,1
2025-02-18,East,E3,Property,2
2025-02-18,West,W2,Property,1
2025-02-18,West,W2,Service,1
2025-02-18,West,W2,Safety,1
2025-02-18,West,W3,Safety,2
2025-02-19,North,N1,Property,1
2025-02-19,North,N1,Service,1
2025-02-19,North,N1,Safety,1
2025-02-19,North,N2,Property,1
2025-02-19,North,N2,Service,2
2025-02-19,North,N3,Property,2
2025-02-19,North,N3,Service,1
2025-02-19,North,N3,Other,1
2025-02-19,Central,C1,Service,1
2025-02-19,Central,C2,Safety,1
2025-02-19,East,E1,Property,2
2025-02-19,East,E1,Service,1
2025-02-19,East,E1,Safety,1
2025-02-19,East,E2,Safety,2
2025-02-19,East,E3,Property,1
2025-02-19,East,E3,Safety,2
2025-02-19,West,W1,Other,1
2025-02-19,West,W2,Safety,1
2025-02-19,West,W3,Property,2
2025-02-19,West,W3,Service,1
2025-02-19,West,W3,Safety,1
2025-02-20,North,N1,Property,1
2025-02-20,North,N1,Service,2
2025-02-20,North,N1,Safety,1
2025-02-20,North,N1,Other,1
2025-02-20,North,N2,Property,1
2025-02-20,North,N2,Other,2
2025-02-20,North,N3,Other,1
2025-02-20,Central,C1,Safety,1
2025-02-20,Central,C2,Property,1
2025-02-20,Central,C2,Service,1
2025-02-20,Central,C2,Safety,1
2025-02-20,Central,C2,Quality,1
2025-02-20,Central,C3,Quality,1
2025-02-20,East,E1,Service,2
2025-02-20,East,E1,Quality,1
2025-02-20,East,E2,Property,1
2025-02-20,East,E2,Safety,1
2025-02-20,East,E3,Property,2
2025-02-20,East,E3,Other,1
2025-02-20,West,W1,Safety,1
2025-02-20,West,W1,Quality,1
2025-02-20,West,W2,Property,1
2025-02-20,West,W2,Service,1
2025-02-20,West,W2,Safety,1
2025-02-20,West,W2,Quality,1
2025-02-20,West,W3,Property,1
2025-02-20,West,W3,Safety,1
2025-02-21,North,N1,Service,1
2025-02-21,North,N1,Quality,1
2025-02-21,North,N2,Property,1
2025-02-21,North,N2,Service,1
2025-02-21,North,N3,Property,4
2025-02-21,North,N3,Safety,2
2025-02-21,Central,C1,Property,1
2025-02-21,Central,C1,Safety,1
2025-02-21,Central,C2,Service,3
2025-02-21,Central,C2,Safety,1
2025-02-21,Central,C2,Quality,1
2025-02-21,Central,C3,Property,2
2025-02-21,Central,C3,Service,1
2025-02-21,East,E1,Property,1
2025-02-21,East,E1,Quality,1
2025-02-21,East,E1,Other,1
2025-02-21,East,E2,Property,2
2025-02-21,East,E3,Safety,1
2025-02-21,West,W2,Safety,2
2025-02-21,West,W3,Property,2
2025-02-21,West,W3,Quality,2
2025-02-22,North,N1,Service,2
2025-02-22,North,N2,Property,1
2025-02-22,North,N2,Service,1
2025-02-22,North,N3,Service,1
2025-02-22,Central,C1,Property,2
2025-02-22,Central,C1,Service,3
2025-02-22,Central,C1,Other,1
2025-02-22,Central,C2,Property,1
2025-02-22,Central,C2,Service,2
2025-02-22,Central,C2,Safety,1
2025-02-22,Central,C3,Property,2
2025-02-22,East,E1,Other,1
2025-02-22,East,E2,Property,2
2025-02-22,West,W1,Safety,1
2025-02-22,West,W2,Service,1
2025-02-22,West,W2,Quality,1
2025-02-22,West,W3,Safety,1
2025-02-22,West,W3,Other,1
2025-02-23,North,N1,Other,1
2025-02-23,North,N2,Other,1
2025-02-23,North,N3,Service,1
2025-02-23,North,N3,Safety,1
2025-02-23,North,N3,Other,1
2025-02-23,Central,C1,Property,1
2025-02-23,Central,C1,Service,1
2025-02-23,Central,C1,Quality,1
2025-02-23,Central,C3,Safety,1
2025-02-23,Central,C3,Quality,2
2025-02-23,Central,C3,Other,2
2025-02-23,East,E1,Property,1
2025-02-23,East,E1,Service,1
2025-02-23,East,E1,Other,1
2025-02-23,East,E2,Quality,1
2025-02-23,East,E3,Quality,1
2025-02-23,West,W1,Property,1
2025-02-23,West,W2,Property,1
2025-02-23,West,W3,Property,1
2025-02-23,West,W3,Safety,1
2025-02-24,North,N1,Safety,2
2025-02-24,North,N2,Property,1
2025-02-24,North,N2,Service,1
2025-02-24,North,N3,Property,1
2025-02-24,Central,C1,Service,1
2025-02-24,Central,C1,Safety,1
2025-02-24,Central,C1,Quality,1
2025-02-24,Central,C2,Service,1
2025-02-24,Central,C2,Safety,1
2025-02-24,Central,C3,Property,1
2025-02-24,Central,C3,Service,2
2025-02-24,East,E1,Property,1
2025-02-24,East,E1,Safety,1
2025-02-24,East,E2,Service,1
2025-02-24,East,E3,Property,1
2025-02-24,East,E3,Service,2
2025-02-24,East,E3,Safety,1
2025-02-24,East,E3,Quality,1
2025-02-24,West,W1,Safety,1
2025-02-24,West,W2,Property,2
2025-02-24,West,W2,Quality,1
2025-02-24,West,W3,Property,1
2025-02-24,West,W3,Service,1
2025-02-25,North,N1,Property,1
2025-02-25,North,N1,Service,2
2025-02-25,North,N1,Safety,1
2025-02-25,North,N2,Service,1
2025-02-25,North,N3,Property,1
2025-02-25,North,N3,Service,1
2025-02-25,North,N3,Safety,1
2025-02-25,Central,C1,Service,1
2025-02-25,Central,C1,Quality,1
2025-02-25,Central,C2,Property,3
2025-02-25,Central,C2,Service,2
2025-02-25,Central,C2,Quality,1
2025-02-25,Central,C2,Other,1
2025-02-25,Central,C3,Service,1
2025-02-25,Central,C3,Quality,1
2025-02-25,East,E1,Property,1
2025-02-25,East,E2,Service,1
2025-02-25,East,E2,Other,1
2025-02-25,East,E3,Quality,2
2025-02-25,West,W2,Service,1
2025-02-25,West,W2,Quality,1
2025-02-25,West,W3,Property,1
2025-02-26,North,N1,Service,1
2025-02-26,North,N2,Property,2
2025-02-26,North,N3,Property,1
2025-02-26,Central,C1,Property,1
2025-02-26,Central,C1,Service,2
2025-02-26,Central,C1,Safety,1
2025-02-26,Central,C2,Property,1
2025-02-26,Central,C2,Safety,1
2025-02-26,Central,C3,Service,1
2025-02-26,Central,C3,Safety,2
2025-02-26,East,E1,Safety,1
2025-02-26,East,E1,Quality,1
2025-02-26,East,E1,Other,1
2025-02-26,East,E2,Quality,1
2025-02-26,East,E3,Property,1
2025-02-26,West,W1,Service,1
2025-02-26,West,W1,Safety,1
2025-02-26,West,W2,Other,1
2025-02-26,West,W3,Quality,1
2025-02-27,North,N1,Safety,1
2025-02-27,North,N1,Quality,1
2025-02-27,North,N1,Other,1
2025-02-27,North,N2,Service,1
2025-02-27,North,N2,Quality,1
2025-02-27,North,N3,Property,3
2025-02-27,North,N3,Other,1
2025-02-27,Central,C1,Quality,1
2025-02-27,Central,C2,Property,2
2025-02-27,Central,C2,Service,2
2025-02-27,Central,C3,Safety,1
2025-02-27,East,E1,Service,2
2025-02-27,East,E2,Property,1
2025-02-27,East,E2,Other,1
2025-02-27,East,E3,Property,1
2025-02-27,East,E3,Service,1
2025-02-27,East,E3,Safety,2
2025-02-27,East,E3,Quality,1
2025-02-27,West,W2,Service,1
2025-02-27,West,W2,Quality,2
2025-02-27,West,W3,Property,1
2025-02-27,West,W3,Safety,1
2025-02-28,North,N1,Property,2
2025-02-28,North,N2,Property,1
2025-02-28,North,N2,Service,1
2025-02-28,North,N2,Quality,1
2025-02-28,North,N2,Other,1
2025-02-28,North,N3,Property,2
2025-02-28,North,N3,Service,1
2025-02-28,North,N3,Quality,1
2025-02-28,North,N3,Other,1
2025-02-28,Central,C1,Service,1
2025-02-28,Central,C2,Property,1
2025-02-28,Central,C2,Quality,1
2025-02-28,Central,C3,Property,1
2025-02-28,Central,C3,Service,2
2025-02-28,East,E3,Safety,2
2025-02-28,West,W1,Property,1
2025-02-28,West,W3,Property,1
2025-02-28,West,W3,Safety,1
2025-03-01,North,N1,Property,3
2025-03-01,North,N2,Property,1
2025-03-01,North,N2,Service,1
2025-03-01,North,N2,Other,2
2025-03-01,North,N3,Property,4
2025-03-01,North,N3,Service,1
2025-03-01,North,N3,Safety,1
2025-03-01,North,N3,Quality,2
2025-03-01,North,N3,Other,1
2025-03-01,Central,C1,Safety,1
2025-03-01,Central,C2,Safety,2
2025-03-01,Central,C2,Other,1
2025-03-01,Central,C3,Safety,1
2025-03-01,Central,C3,Quality,1
2025-03-01,East,E1,Property,2
2025-03-01,East,E2,Service,1
2025-03-01,East,E2,Other,1
2025-03-01,East,E3,Safety,1
2025-03-01,West,W1,Service,1
2025-03-01,West,W1,Other,1
2025-03-01,West,W2,Quality,1
2025-03-01,West,W3,Property,1
2025-03-01,West,W3,Quality,1
2025-03-02,North,N1,Service,2
2025-03-02,North,N1,Quality,2
2025-03-02,North,N2,Property,3
2025-03-02,North,N2,Safety,1
2025-03-02,North,N3,Property,3
2025-03-02,North,N3,Service,2
2025-03-02,North,N3,Quality,1
2025-03-02,Central,C1,Property,2
2025-03-02,Central,C1,Service,1
2025-03-02,Central,C1,Safety,1
2025-03-02,Central,C1,Quality,1
2025-03-02,Central,C2,Service,1
2025-03-02,Central,C2,Other,1
2025-03-02,Central,C3,Service,1
2025-03-02,East,E1,Service,1
2025-03-02,East,E1,Safety,1
2025-03-02,East,E2,Property,1
2025-03-02,East,E2,Other,1
2025-03-02,East,E3,Property,1
2025-03-02,East,E3,Safety,1
2025-03-02,East,E3,Other,1
2025-03-02,West,W1,Quality,1
2025-03-02,West,W1,Other,1
2025-03-02,West,W2,Property,3
2025-03-02,West,W3,Property,1
2025-03-02,West,W3,Service,1
2025-03-02,West,W3,Safety,1
2025-03-02,West,W3,Other,1
2025-03-03,North,N1,Property,2
2025-03-03,North,N1,Service,1
2025-03-03,North,N2,Property,1
2025-03-03,North,N2,Safety,1
2025-03-03,North,N3,Safety,1
2025-03-03,North,N3,Other,1
2025-03-03,Central,C1,Property,2
2025-03-03,Central,C1,Service,1
2025-03-03,Central,C1,Safety,1
2025-03-03,Central,C1,Quality,1
2025-03-03,Central,C2,Other,1
2025-03-03,Central,C3,Quality,3
2025-03-03,East,E1,Property,1
2025-03-03,East,E1,Service,1
2025-03-03,East,E1,Quality,1
2025-03-03,East,E1,Other,1
2025-03-03,East,E3,Property,2
2025-03-03,East,E3,Quality,1
2025-03-03,West,W1,Property,1
2025-03-03,West,W1,Quality,1
2025-03-03,West,W3,Property,1
2025-03-03,West,W3,Service,1
2025-03-03,West,W3,Quality,2
2025-03-03,West,W3,Other,1
2025-03-04,North,N1,Service,2
2025-03-04,North,N1,Safety,1
2025-03-04,North,N1,Other,1
2025-03-04,North,N2,Property,1
2025-03-04,North,N2,Service,1
2025-03-04,North,N2,Safety,2
2025-03-04,North,N3,Quality,1
2025-03-04,Central,C1,Service,1
2025-03-04,Central,C1,Safety,1
2025-03-04,Central,C2,Property,1
2025-03-04,Central,C2,Service,1
2025-03-04,Central,C2,Quality,1
2025-03-04,Central,C3,Property,2
2025-03-04,Central,C3,Safety,3
2025-03-04,Central,C3,Quality,1
2025-03-04,East,E1,Property,3
2025-03-04,East,E2,Property,1
2025-03-04,East,E2,Other,1
2025-03-04,East,E3,Property,1
2025-03-04,East,E3,Quality,2
2025-03-04,West,W1,Service,1
2025-03-04,West,W1,Safety,1
2025-03-04,West,W1,Quality,1
2025-03-04,West,W2,Property,1
2025-03-04,West,W2,Safety,1
2025-03-04,West,W3,Service,1
2025-03-05,North,N1,Property,1
2025-03-05,North,N2,Safety,1
2025-03-05,North,N2,Quality,1
2025-03-05,North,N3,Service,2
2025-03-05,North,N3,Safety,1
2025-03-05,Central,C1,Property,1
2025-03-05,Central,C1,Service,1
2025-03-05,Central,C1,Safety,1
2025-03-05,Central,C2,Property,2
2025-03-05,Central,C2,Service,1
2025-03-05,Central,C3,Service,1
2025-03-05,Central,C3,Safety,2
2025-03-05,Central,C3,Quality,1
2025-03-05,East,E1,Property,1
2025-03-05,East,E1,Service,1
2025-03-05,East,E1,Quality,1
2025-03-05,East,E1,Other,1
2025-03-05,East,E2,Service,1
2025-03-05,East,E3,Property,2
2025-03-05,East,E3,Quality,1
2025-03-05,West,W1,Service,2
2025-03-05,West,W1,Safety,1
2025-03-05,West,W2,Property,1
2025-03-05,West,W2,Service,2
2025-03-05,West,W2,Quality,1
2025-03-05,West,W2,Other,1
2025-03-05,West,W3,Safety,2
2025-03-06,North,N1,Safety,3
2025-03-06,North,N1,Other,1
2025-03-06,North,N2,Service,3
2025-03-06,North,N2,Safety,2
2025-03-06,North,N2,Quality,1
2025-03-06,North,N3,Property,3
2025-03-06,North,N3,Quality,3
2025-03-06,Central,C1,Property,2
2025-03-06,Central,C1,Service,1
2025-03-06,Central,C2,Service,3
2025-03-06,Central,C3,Service,3
2025-03-06,East,E1,Property,1
2025-03-06,East,E1,Service,1
2025-03-06,East,E1,Safety,2
2025-03-06,East,E1,Quality,1
2025-03-06,East,E2,Property,3
2025-03-06,East,E2,Service,1
2025-03-06,East,E2,Other,1
2025-03-06,East,E3,Property,1
2025-03-06,East,E3,Service,1
2025-03-06,East,E3,Other,1
2025-03-06,West,W1,Property,1
2025-03-06,West,W1,Service,2
2025-03-06,West,W1,Safety,1
2025-03-06,West,W2,Property,1
2025-03-06,West,W2,Service,1
2025-03-06,West,W3,Property,2
2025-03-07,North,N1,Safety,1
2025-03-07,North,N2,Property,1
2025-03-07,North,N2,Safety,1
2025-03-07,Central,C1,Property,2
2025-03-07,Central,C1,Safety,3
2025-03-07,Central,C2,Property,2
2025-03-07,Central,C2,Service,1
2025-03-07,Central,C2,Safety,1
2025-03-07,Central,C2,Quality,1
2025-03-07,Central,C3,Service,2
2025-03-07,Central,C3,Quality,1
2025-03-07,East,E2,Property,1
2025-03-07,East,E2,Quality,2
2025-03-07,East,E3,Safety,1
2025-03-07,East,E3,Quality,1
2025-03-07,West,W1,Property,1
2025-03-07,West,W1,Service,1
2025-03-07,West,W1,Safety,1
2025-03-07,West,W1,Other,1
2025-03-07,West,W2,Service,1
2025-03-07,West,W2,Safety,1
2025-03-07,West,W3,Service,1
2025-03-08,North,N1,Property,2
2025-03-08,North,N1,Service,1
2025-03-08,North,N1,Other,1
2025-03-08,North,N2,Property,1
2025-03-08,North,N2,Service,3
2025-03-08,North,N2,Safety,1
